Date,Gold_INR_per_gram,Silver_INR_per_gram,Platinum_INR_per_gram,Diamond_INR_per_carat
01-06-2020,42190.38,44.08,2177.74,3173.82
02-06-2020,42004.73,42.89,2105.11,3168.54
03-06-2020,40975.04,41.84,2070.23,3173.28
04-06-2020,41749.1,42.35,2095.59,3228.29
05-06-2020,40682.83,40.96,2014.72,3179.93
06-06-2020,40682.83,40.96,2014.72,3179.93
07-06-2020,40682.83,40.96,2014.72,3179.93
08-06-2020,41233.85,41.97,2089.74,3289.8
09-06-2020,41691.19,41.81,2096.59,3253.89
10-06-2020,41593.7,41.75,2062.33,3261.52
11-06-2020,42251.03,42.17,2015.22,3102.78
12-06-2020,42471.5,41.49,2015.39,3164.33
13-06-2020,42471.5,41.49,2015.39,3164.33
14-06-2020,42471.5,41.49,2015.39,3164.33
15-06-2020,42010.86,41.06,2010.55,3182.08
16-06-2020,42249.76,41.67,2065.34,3178.67
17-06-2020,42616.37,42.34,2069.7,3188.59
18-06-2020,42449.71,41.65,2002.87,3149.78
19-06-2020,42885.03,42.37,2036.05,3133.94
20-06-2020,42885.03,42.37,2036.05,3133.94
21-06-2020,42885.03,42.37,2036.05,3133.94
22-06-2020,43066.55,42.42,2072.3,3209.7
23-06-2020,43180.71,42.55,2065.34,3219.55
24-06-2020,42923.87,41.53,1958.78,3135.71
25-06-2020,43039.12,42.26,1963.52,3174.79
26-06-2020,43047.98,42.35,1969.89,3146.99
27-06-2020,43047.98,42.35,1969.89,3146.99
28-06-2020,43047.98,42.35,1969.89,3146.99
29-06-2020,43149.49,42.29,1985.83,3170.49
30-06-2020,43638.21,43.66,2046.1,3234.66
01-07-2020,43184.82,42.72,2009.95,3239.58
02-07-2020,43278.58,42.82,1995.33,3215.64
03-07-2020,43278.58,42.82,1995.33,3215.64
04-07-2020,43278.58,42.82,1995.33,3215.64
05-07-2020,43278.58,42.82,1995.33,3215.64
06-07-2020,42941.77,42.98,1987.54,3203.74
07-07-2020,43277.13,43.23,2048,3223.3
08-07-2020,43850.19,44.59,2110.99,3319.27
09-07-2020,43349.42,44.01,2015.68,3267.38
10-07-2020,43556.63,44.48,2026.44,3288.59
11-07-2020,43556.63,44.48,2026.44,3288.59
12-07-2020,43556.63,44.48,2026.44,3288.59
13-07-2020,43761.01,46.07,2063.85,3222.3
14-07-2020,43921.03,45.65,2009.02,3352.24
15-07-2020,44013.23,46.27,2028.88,3394.58
16-07-2020,43444.36,45.56,2001.82,3370.1
17-07-2020,43705.07,46.03,2034.8,3423.45
18-07-2020,43705.07,46.03,2034.8,3423.45
19-07-2020,43705.07,46.03,2034.8,3423.45
20-07-2020,43726.92,46.88,2048.49,3444.28
21-07-2020,44419.94,50.14,2197.37,3433.04
22-07-2020,44811.27,53.68,2282.03,3463.1
23-07-2020,45442.62,53.4,2297.51,3460.18
24-07-2020,45632.13,53.07,2279.8,3474.05
25-07-2020,45632.13,53.07,2279.8,3474.05
26-07-2020,45632.13,53.07,2279.8,3474.05
27-07-2020,46413.16,56.91,2304.07,3566.79
28-07-2020,46892.63,56.61,2358.01,3537.25
29-07-2020,47161.35,56.74,2294.94,3575.54
30-07-2020,46729.35,54.32,2179.48,3439.99
31-07-2020,47322.77,56.42,2199.3,3524.03
01-08-2020,47322.77,56.42,2199.3,3524.03
02-08-2020,47322.77,56.42,2199.3,3524.03
03-08-2020,47354.28,56.83,2227.77,3523.38
04-08-2020,48467.34,60.95,2298.64,3606.05
05-08-2020,49139.25,62.91,2379.18,3693.02
06-08-2020,49390.21,66.12,2430.63,3607.82
07-08-2020,48404.87,64.14,2324.04,3559.49
08-08-2020,48404.87,64.14,2324.04,3559.49
09-08-2020,48404.87,64.14,2324.04,3559.49
10-08-2020,48830.59,68.25,2406.07,3590.19
11-08-2020,46663,60.82,2333.87,3477.63
12-08-2020,46594.12,60.47,2298.28,3509.81
13-08-2020,47038.62,64.41,2351.33,3495.1
14-08-2020,46725.64,60.83,2302.27,3507.4
15-08-2020,46725.64,60.83,2302.27,3507.4
16-08-2020,46725.64,60.83,2302.27,3507.4
17-08-2020,47802.36,64.4,2319.8,3639.03
18-08-2020,48211.62,65.43,2341.62,3642
19-08-2020,47101.12,63.55,2289.29,3534.31
20-08-2020,46609.16,63.24,2224.89,3574.92
21-08-2020,46649.03,62.3,2223.94,3521.75
22-08-2020,46649.03,62.3,2223.94,3521.75
23-08-2020,46649.03,62.3,2223.94,3521.75
24-08-2020,46434.24,61.96,2218.01,3561.78
25-08-2020,45730.52,60.75,2226.01,3516.39
26-08-2020,46454.57,63.52,2241.46,3584.39
27-08-2020,45866.15,62.37,2209.29,3533.33
28-08-2020,46598.41,63.36,2223.66,3577.82
29-08-2020,46598.41,63.36,2223.66,3577.82
30-08-2020,46598.41,63.36,2223.66,3577.82
31-08-2020,46260.79,64.68,2199.95,3553.55
01-09-2020,46617.68,65.27,2251.3,3621.37
02-09-2020,45568.34,62.1,2124.83,3625.4
03-09-2020,45394.83,60.91,2090.29,3522.03
04-09-2020,45431.03,60.71,2116.53,3577.65
05-09-2020,45431.03,60.71,2116.53,3577.65
06-09-2020,45431.03,60.71,2116.53,3577.65
07-09-2020,45431.03,60.71,2116.53,3577.65
08-09-2020,45771.52,61.54,2151,3548.7
09-09-2020,46134.09,61.86,2189.87,3642.36
10-09-2020,46210.69,62.14,2221.39,3555.65
11-09-2020,45808.74,61.15,2217.39,3625.88
12-09-2020,45808.74,61.15,2217.39,3625.88
13-09-2020,45808.74,61.15,2217.39,3625.88
14-09-2020,46139.84,62.23,2261.04,3672.46
15-09-2020,46301.23,62.61,2321.33,3711.67
16-09-2020,46510.12,62.79,2307,3700.58
17-09-2020,45875.34,61.73,2199.18,3673.37
18-09-2020,46182.12,61.86,2217.91,3615.16
19-09-2020,46182.12,61.86,2217.91,3615.16
20-09-2020,46182.12,61.86,2217.91,3615.16
21-09-2020,44948.11,55.58,2068.91,3495.11
22-09-2020,44914.11,55.94,2026.17,3500.44
23-09-2020,43952.68,52.61,1990.5,3384.32
24-09-2020,44316.61,53.05,1985.63,3449.63
25-09-2020,44007.84,52.75,1992.52,3436.79
26-09-2020,44007.84,52.75,1992.52,3436.79
27-09-2020,44007.84,52.75,1992.52,3436.79
28-09-2020,44375.73,53.93,2089.65,3488.68
29-09-2020,45053.08,56.1,2110.79,3475.1
30-09-2020,44812.46,53.82,2139.13,3508.62
01-10-2020,45222.77,55.46,2128.44,3482.81
02-10-2020,44730.32,54.59,2079.51,3472.68
03-10-2020,44730.32,54.59,2079.51,3472.68
04-10-2020,44730.32,54.59,2079.51,3472.68
05-10-2020,45084.67,55.88,2115.03,3529.25
06-10-2020,44685.06,54.28,2030.58,3394.17
07-10-2020,44701.7,54.75,2043.8,3508.18
08-10-2020,44654.9,54.53,2029.17,3533.72
09-10-2020,45223.83,57.14,2091.91,3559.97
10-10-2020,45223.83,57.14,2091.91,3559.97
11-10-2020,45223.83,57.14,2091.91,3559.97
12-10-2020,45130.28,57.29,2042.31,3545.11
13-10-2020,44536.14,54.95,2045.1,3561.67
14-10-2020,45002.56,55.79,2031.07,3611.06
15-10-2020,44849.4,55.15,2017.89,3569.28
16-10-2020,44838.56,55.61,2038.82,3558.74
17-10-2020,44838.56,55.61,2038.82,3558.74
18-10-2020,44838.56,55.61,2038.82,3558.74
19-10-2020,45015.28,56.33,2027.39,3525.55
20-10-2020,45190.31,57.07,2063.65,3540.43
21-10-2020,45571.07,57.72,2105.23,3577.06
22-10-2020,45035.29,56.53,2082.27,3562
23-10-2020,45080.28,56.47,2137.17,3602.7
24-10-2020,45080.28,56.47,2137.17,3602.7
25-10-2020,45080.28,56.47,2137.17,3602.7
26-10-2020,45159.81,55.97,2070.84,3550.14
27-10-2020,45381.68,56.41,2097.19,3572.45
28-10-2020,44520.05,53.54,2065.12,3393.06
29-10-2020,44649.4,54.04,2023.3,3503.15
30-10-2020,44825.58,54.55,2016.6,3512.44
31-10-2020,44825.58,54.55,2016.6,3512.44
01-11-2020,44825.58,54.55,2016.6,3512.44
02-11-2020,45310.1,55.66,2051.23,3599.8
03-11-2020,45686.44,56.29,2085.99,3671.46
04-11-2020,45474.79,55.41,2080.28,3592.43
05-11-2020,46519.33,58.23,2144.58,3720.24
06-11-2020,46475.88,59.12,2135.18,3742.32
07-11-2020,46475.88,59.12,2135.18,3742.32
08-11-2020,46475.88,59.12,2135.18,3742.32
09-11-2020,44078.43,54.5,2056.45,3752.5
10-11-2020,44590.43,56.23,2116.11,3780.73
11-11-2020,44437.37,56.03,2066.04,3806.19
12-11-2020,44895.2,56.34,2112.42,3774.48
13-11-2020,45388.11,57.65,2150.38,3854.8
14-11-2020,45388.11,57.65,2150.38,3854.8
15-11-2020,45388.11,57.65,2150.38,3854.8
16-11-2020,45197.69,57.42,2215.22,3864.42
17-11-2020,45088.46,57.02,2236.12,3880.41
18-11-2020,44862.38,56.6,2266.95,3764.2
19-11-2020,44529.73,55.63,2268.72,3801.37
20-11-2020,44611.99,56.12,2273.01,3817.61
21-11-2020,44611.99,56.12,2273.01,3817.61
22-11-2020,44611.99,56.12,2273.01,3817.61
23-11-2020,43820.04,54.49,2215.32,3828.51
24-11-2020,43081.07,53.79,2281.28,3853.81
25-11-2020,42937.62,53.73,2300.14,3825.75
26-11-2020,42937.62,53.73,2300.14,3825.75
27-11-2020,42422.09,51.94,2292.64,3849.55
28-11-2020,42422.09,51.94,2292.64,3849.55
29-11-2020,42422.09,51.94,2292.64,3849.55
30-11-2020,42212.89,51.82,2291.91,3797.6
01-12-2020,43174.92,55.33,2385.2,3904.34
02-12-2020,43233.7,55.04,2392.69,3927.28
03-12-2020,43501.04,55.19,2455.93,3966.73
04-12-2020,43599.13,55.61,2543.9,4004.46
05-12-2020,43599.13,55.61,2543.9,4004.46
06-12-2020,43599.13,55.61,2543.9,4004.46
07-12-2020,44169.56,56.78,2484.39,4027.72
08-12-2020,44521.23,56.83,2463.09,4014.35
09-12-2020,43486.57,54.88,2410.42,3927.16
10-12-2020,43585.84,55.26,2439.34,3952.81
11-12-2020,43610.01,55.11,2419.2,3916.85
12-12-2020,43610.01,55.11,2419.2,3916.85
13-12-2020,43610.01,55.11,2419.2,3916.85
14-12-2020,43353.54,55.01,2404.87,3856.01
15-12-2020,43985.69,56.47,2465.13,3995.83
16-12-2020,44016.13,57.32,2452.53,4006.14
17-12-2020,44666.76,59.76,2482.56,4051.37
18-12-2020,44578.63,59.35,2463.09,4020.36
19-12-2020,44578.63,59.35,2463.09,4020.36
20-12-2020,44578.63,59.35,2463.09,4020.36
21-12-2020,44469.56,60.16,2401.91,4034.95
22-12-2020,44370.45,58.49,2397.28,3994.23
23-12-2020,44764.72,59.65,2426.52,4034.59
24-12-2020,44628.88,59.28,2440.47,4001.62
25-12-2020,44628.88,59.28,2440.47,4001.62
26-12-2020,44628.88,59.28,2440.47,4001.62
27-12-2020,44628.88,59.28,2440.47,4001.62
28-12-2020,44473.77,60.65,2469.13,4010.65
29-12-2020,44445.91,59.79,2496.23,3992.51
30-12-2020,44657.6,60.52,2533.04,4018.65
31-12-2020,44512.67,59.9,2528.6,3958.5
01-01-2021,44512.67,59.9,2528.6,3958.5
02-01-2021,44512.67,59.9,2528.6,3958.5
03-01-2021,44512.67,59.9,2528.6,3958.5
04-01-2021,45699.68,62.03,2505.06,4097.78
05-01-2021,46030.82,62.88,2627.67,4211.26
06-01-2021,44984.78,61.56,2608.4,4429.39
07-01-2021,45103.07,62.06,2640.9,4555.66
08-01-2021,43309.37,56.16,2516.48,4572.75
09-01-2021,43309.37,56.16,2516.48,4572.75
10-01-2021,43309.37,56.16,2516.48,4572.75
11-01-2021,43632.21,57.6,2452.42,4522.25
12-01-2021,43557.16,58.04,2512.18,4638.46
13-01-2021,43602.37,58.08,2601.42,4459.16
14-01-2021,43527.66,58.59,2638.52,4623.36
15-01-2021,42985.24,56.43,2551.2,4426.43
16-01-2021,42985.24,56.43,2551.2,4426.43
17-01-2021,42985.24,56.43,2551.2,4426.43
18-01-2021,42985.24,56.43,2551.2,4426.43
19-01-2021,43284.71,57.55,2561.08,4404.5
20-01-2021,43907.85,58.58,2618.61,4453.97
21-01-2021,43725.21,58.56,2635.28,4376.84
22-01-2021,43526.42,57.92,2599.34,4364.16
23-01-2021,43526.42,57.92,2599.34,4364.16
24-01-2021,43526.42,57.92,2599.34,4364.16
25-01-2021,43532.11,57.79,2584.37,4363.69
26-01-2021,43418.13,57.94,2589.56,4443.39
27-01-2021,43252.4,57.55,2521.44,4353.57
28-01-2021,43157.49,58.86,2509.52,4266.34
29-01-2021,43319.83,61.03,2522.79,4294.64
30-01-2021,43319.83,61.03,2522.79,4294.64
31-01-2021,43319.83,61.03,2522.79,4294.64
01-02-2021,43617.15,66.66,2661.61,4373.18
02-02-2021,43032.39,60,2568.78,4359.65
03-02-2021,42952.48,60.96,2605.94,4399.77
04-02-2021,41903.86,59.43,2576.92,4383.38
05-02-2021,42470.26,61.29,2650.84,4404.46
06-02-2021,42470.26,61.29,2650.84,4404.46
07-02-2021,42470.26,61.29,2650.84,4404.46
08-02-2021,42868,62.41,2743.51,4465.1
09-02-2021,43033.18,62.14,2793.53,4423.44
10-02-2021,43113.06,61.35,2914.34,4540.56
11-02-2021,42717.39,61.24,2912.9,4504.59
12-02-2021,42582.87,61.79,2937.04,4513.08
13-02-2021,42582.87,61.79,2937.04,4513.08
14-02-2021,42582.87,61.79,2937.04,4513.08
15-02-2021,42582.87,61.79,2937.04,4513.08
16-02-2021,41971.57,61.72,2982.29,4616.92
17-02-2021,41530.75,61.96,2943.57,4546.28
18-02-2021,41506.18,61.31,2978.03,4561.24
19-02-2021,41452.79,61.54,3012.67,4666.59
20-02-2021,41452.79,61.54,3012.67,4666.59
21-02-2021,41452.79,61.54,3012.67,4666.59
22-02-2021,42143.65,63.37,2985.77,4763.83
23-02-2021,42026.77,62.38,2882.06,4751.12
24-02-2021,41801.74,62.71,2921.75,4772.06
25-02-2021,41302.93,62.24,2862.39,4760.3
26-02-2021,40642.39,60.07,2783.42,4670.93
27-02-2021,40642.39,60.07,2783.42,4670.93
28-02-2021,40642.39,60.07,2783.42,4670.93
01-03-2021,40757.13,61,2814.79,4808.02
02-03-2021,40848.3,61.22,2858.27,4899.02
03-03-2021,40411.17,60.07,2780.93,4836.56
04-03-2021,39838.53,57.65,2657.62,4572.54
05-03-2021,39924.06,57.45,2650.08,4701.89
06-03-2021,39924.06,57.45,2650.08,4701.89
07-03-2021,39924.06,57.45,2650.08,4701.89
08-03-2021,39447.62,57.41,2706.57,4780
09-03-2021,40470.78,59.64,2768.31,4790.4
10-03-2021,40279.62,59.08,2809.16,4751.78
11-03-2021,40259.63,59.16,2807.63,4833.98
12-03-2021,40157.14,58.47,2800.37,4816.45
13-03-2021,40157.14,58.47,2800.37,4816.45
14-03-2021,40157.14,58.47,2800.37,4816.45
15-03-2021,40401.12,59.35,2823.57,4853.53
16-03-2021,40347.54,58.58,2839.44,4844.75
17-03-2021,40259.12,58.71,2793.29,4859.51
18-03-2021,40262.49,59.19,2826.88,4847.9
19-03-2021,40685.28,59.43,2801.06,4831.02
20-03-2021,40685.28,59.43,2801.06,4831.02
21-03-2021,40685.28,59.43,2801.06,4831.02
22-03-2021,40453.78,57.97,2753.41,4684.12
23-03-2021,40135.24,56.73,2731.53,4548.87
24-03-2021,40455.15,56.92,2753.82,4541.65
25-03-2021,40286.91,56.54,2694.59,4650.29
26-03-2021,40439.14,56.67,2748.94,4802.85
27-03-2021,40439.14,56.67,2748.94,4802.85
28-03-2021,40439.14,56.67,2748.94,4802.85
29-03-2021,39878.74,55.76,2751.52,4736.6
30-03-2021,39381.45,54.57,2707.52,4761.44
31-03-2021,40468.29,56.01,2806.43,4795.98
01-04-2021,40633.96,56.77,2838.85,4809.71
02-04-2021,40633.96,56.77,2838.85,4809.71
03-04-2021,40633.96,56.77,2838.85,4809.71
04-04-2021,40633.96,56.77,2838.85,4809.71
05-04-2021,40741.51,56.52,2847.42,4924.51
06-04-2021,41029.55,57.46,2916.24,4874.55
07-04-2021,41114.33,57.68,2904.54,4868.96
08-04-2021,42023.74,59.17,2950.13,4949.93
09-04-2021,41780.97,58.69,2893.49,5019.08
10-04-2021,41780.97,58.69,2893.49,5019.08
11-04-2021,41780.97,58.69,2893.49,5019.08
12-04-2021,41593.94,57.77,2816.34,5118.47
13-04-2021,42101.14,59.28,2784.72,5152.13
14-04-2021,41934.96,59.66,2840.62,5224.11
15-04-2021,42583.98,60.57,2889.27,5302.84
16-04-2021,42741.19,60.66,2897.94,5322.09
17-04-2021,42741.19,60.66,2897.94,5322.09
18-04-2021,42741.19,60.66,2897.94,5322.09
19-04-2021,42417.13,59.91,2886.3,5272.61
20-04-2021,42786.51,60.17,2873.94,5192.8
21-04-2021,43476.65,62.34,2940.49,5358.91
22-04-2021,43196.11,61.41,2924.69,5316.52
23-04-2021,42901.26,60.91,2970.74,5400.09
24-04-2021,42901.26,60.91,2970.74,5400.09
25-04-2021,42901.26,60.91,2970.74,5400.09
26-04-2021,42826.47,61.04,2991.02,5372.04
27-04-2021,42767.18,61.46,2999.23,5349.27
28-04-2021,42514.95,60.5,2899.71,5334.6
29-04-2021,42243.06,60.22,2855.31,5214.46
30-04-2021,42106.89,59.59,2866.21,5118.73
01-05-2021,42106.89,59.59,2866.21,5118.73
02-05-2021,42106.89,59.59,2866.21,5118.73
03-05-2021,42674.76,62.09,2925.11,5294.32
04-05-2021,42156.23,60.95,2918.98,5271.75
05-05-2021,42319.65,60.82,2909.55,5380.7
06-05-2021,43076.44,63.04,2978.93,5492.4
07-05-2021,43338.14,62.88,2963.92,5533.65
08-05-2021,43338.14,62.88,2963.92,5533.65
09-05-2021,43338.14,62.88,2963.92,5533.65
10-05-2021,43297.67,62.64,2976.05,5492.86
11-05-2021,43383.75,63.23,2927.14,5552.19
12-05-2021,42996.27,62.15,2886.31,5354.18
13-05-2021,43204.31,61.98,2853.6,5382.44
14-05-2021,43398.45,62.49,2882.68,5445.69
15-05-2021,43398.45,62.49,2882.68,5445.69
16-05-2021,43398.45,62.49,2882.68,5445.69
17-05-2021,43997.73,64.41,2927.29,5621.96
18-05-2021,43999.28,64.53,2881.93,5534.06
19-05-2021,44231.7,63.71,2820.88,5326.66
20-05-2021,44300.76,63.89,2832.54,5317.94
21-05-2021,44059.41,62.4,2741.65,5275.1
22-05-2021,44059.41,62.4,2741.65,5275.1
23-05-2021,44059.41,62.4,2741.65,5275.1
24-05-2021,44176.96,63.24,2756.2,5283.29
25-05-2021,44448.74,63.52,2798.62,5199.8
26-05-2021,44504.3,63.07,2805.13,5284.67
27-05-2021,44292.53,63.11,2750.96,5409.01
28-05-2021,44457.83,63.28,2759.31,5366.19
29-05-2021,44457.83,63.28,2759.31,5366.19
30-05-2021,44457.83,63.28,2759.31,5366.19
31-05-2021,44457.83,63.28,2759.31,5366.19
01-06-2021,44347.39,63.32,2792.89,5503.95
02-06-2021,44680.15,63.87,2790.67,5464.61
03-06-2021,43896.12,62.32,2724.27,5357.34
04-06-2021,44380.51,63.34,2731.69,5358.28
05-06-2021,44380.51,63.34,2731.69,5358.28
06-06-2021,44380.51,63.34,2731.69,5358.28
07-06-2021,44462.88,63.5,2751.04,5306.12
08-06-2021,44294.03,62.76,2719.16,5338.87
09-06-2021,44418.42,63.52,2699.55,5300.44
10-06-2021,44447.97,63.6,2686.31,5535.69
11-06-2021,44070.05,63.88,2699.27,5659.43
12-06-2021,44070.05,63.88,2699.27,5659.43
13-06-2021,44070.05,63.88,2699.27,5659.43
14-06-2021,43886.93,63.83,2740.81,5672.28
15-06-2021,43632.97,63,2700.09,5604.43
16-06-2021,43848.59,63.42,2690.58,5586.18
17-06-2021,42101.11,59.34,2502.38,5437.64
18-06-2021,42205.37,59.95,2483.05,5363.85
19-06-2021,42205.37,59.95,2483.05,5363.85
20-06-2021,42205.37,59.95,2483.05,5363.85
21-06-2021,42474.19,59.99,2502.25,5462.18
22-06-2021,42338.12,59.6,2548.68,5488.97
23-06-2021,42594.01,60.36,2594.64,5577.14
24-06-2021,42385.2,60.15,2609.33,5609.11
25-06-2021,42376.74,60.19,2630.48,5581.83
26-06-2021,42376.74,60.19,2630.48,5581.83
27-06-2021,42376.74,60.19,2630.48,5581.83
28-06-2021,42461.28,60.52,2617.21,5571.91
29-06-2021,42101.47,59.78,2549.54,5535.75
30-06-2021,42293.79,60.46,2556.78,5647.34
01-07-2021,42463.22,60.32,2578.54,5587.25
02-07-2021,42723.14,61.4,2601.35,5615.97
03-07-2021,42723.14,61.4,2601.35,5615.97
04-07-2021,42723.14,61.4,2601.35,5615.97
05-07-2021,42723.14,61.4,2601.35,5615.97
06-07-2021,42853.37,60.46,2585.06,5555.5
07-07-2021,43302.32,60.72,2596.46,5584.29
08-07-2021,43290.78,60.43,2581.67,5466.99
09-07-2021,43482.48,60.92,2629.13,5643.96
10-07-2021,43482.48,60.92,2629.13,5643.96
11-07-2021,43482.48,60.92,2629.13,5643.96
12-07-2021,43240.34,60.74,2686.39,5615.34
13-07-2021,43363.53,60.55,2659.71,5559.57
14-07-2021,43789.48,60.95,2703.99,5529.75
15-07-2021,43776.2,61.09,2719.85,5462.06
16-07-2021,43483.01,59.76,2652.84,5261.57
17-07-2021,43483.01,59.76,2652.84,5261.57
18-07-2021,43483.01,59.76,2652.84,5261.57
19-07-2021,43399.14,58.33,2565.75,5070.24
20-07-2021,43662.47,58.26,2566.13,5177.04
21-07-2021,43199.23,58.5,2572.45,5263.35
22-07-2021,43199.18,58.73,2605.83,5190.96
23-07-2021,43119.85,58.4,2536.35,5214.37
24-07-2021,43119.85,58.4,2536.35,5214.37
25-07-2021,43119.85,58.4,2536.35,5214.37
26-07-2021,43053.43,58.57,2558.03,5314.16
27-07-2021,42980.36,56.92,2502.63,5194.07
28-07-2021,43103.47,57.6,2529.68,5305.06
29-07-2021,43796.67,59.61,2548.35,5376.66
30-07-2021,43271.39,58.96,2499.22,5283.52
31-07-2021,43271.39,58.96,2499.22,5283.52
01-08-2021,43271.39,58.96,2499.22,5283.52
02-08-2021,43476.98,59.12,2522.63,5322.57
03-08-2021,43258.27,59.11,2499.28,5396.5
04-08-2021,43199.37,58.74,2434.72,5247.45
05-08-2021,43052.88,58.32,2398.19,5138.23
06-08-2021,41919.5,56.02,2315.81,5133.64
07-08-2021,41919.5,56.02,2315.81,5133.64
08-08-2021,41919.5,56.02,2315.81,5133.64
09-08-2021,41274.61,53.88,2325.26,5157.54
10-08-2021,41389.93,54.14,2363.5,5285.36
11-08-2021,41889.79,54.35,2430.25,5310.23
12-08-2021,41669.31,53.25,2423.68,5090.88
13-08-2021,42383.18,54.9,2448.4,5130.38
14-08-2021,42383.18,54.9,2448.4,5130.38
15-08-2021,42383.18,54.9,2448.4,5130.38
16-08-2021,42637.64,54.89,2435.04,5089.54
17-08-2021,42545.37,54.53,2367.76,4951.48
18-08-2021,42595.78,54.15,2380.83,4889.71
19-08-2021,42508.11,53.64,2317.63,4841.15
20-08-2021,42618.54,53.49,2377.4,4945.33
21-08-2021,42618.54,53.49,2377.4,4945.33
22-08-2021,42618.54,53.49,2377.4,4945.33
23-08-2021,43075.69,54.65,2420.86,4985.14
24-08-2021,43019.47,55.07,2404.95,5099.72
25-08-2021,42627.27,54.82,2366.65,5131.07
26-08-2021,42696.81,54.27,2322.81,5097.34
27-08-2021,43310.81,55.49,2398,5297.46
28-08-2021,43310.81,55.49,2398,5297.46
29-08-2021,43310.81,55.49,2398,5297.46
30-08-2021,42746.1,54.77,2367.46,5234.67
31-08-2021,42838.05,54.71,2393.03,5194.09
01-09-2021,42551.58,54.89,2346.9,5193.72
02-09-2021,42441.57,54.2,2332.21,5333.99
03-09-2021,43003.24,56.27,2398.54,5329.07
04-09-2021,43003.24,56.27,2398.54,5329.07
05-09-2021,43003.24,56.27,2398.54,5329.07
06-09-2021,43003.24,56.27,2398.54,5329.07
07-09-2021,42213.34,55.33,2339.73,5137.68
08-09-2021,42252.54,54.81,2301.27,5039.47
09-09-2021,42640.97,55.39,2310.21,5087.75
10-09-2021,42311.51,54.56,2261.93,5076.08
11-09-2021,42311.51,54.56,2261.93,5076.08
12-09-2021,42311.51,54.56,2261.93,5076.08
13-09-2021,42360.36,54.32,2263.87,5089.11
14-09-2021,42670.14,54.54,2220.4,5076.52
15-09-2021,42442.72,54.43,2207.85,5148.19
16-09-2021,41427.59,51.97,2184.48,5076.28
17-09-2021,41376.19,51.01,2205.52,5026.94
18-09-2021,41376.19,51.01,2205.52,5026.94
19-09-2021,41376.19,51.01,2205.52,5026.94
20-09-2021,41743.79,50.8,2134.34,4906.93
21-09-2021,42059.05,51.72,2254.28,4894.15
22-09-2021,42152.01,52.49,2375.57,4978.55
23-09-2021,41510.17,52.03,2368.48,5017.58
24-09-2021,41538.04,51.42,2328.67,4962.29
25-09-2021,41538.04,51.42,2328.67,4962.29
26-09-2021,41538.04,51.42,2328.67,4962.29
27-09-2021,41529.91,52.02,2331.85,5066.52
28-09-2021,41199.85,51.5,2280.02,5037.35
29-09-2021,41047.51,49.5,2251.59,5064.12
30-09-2021,41943,50.91,2296.08,4956.78
01-10-2021,41945.44,51.99,2320.73,4997.57
02-10-2021,41945.44,51.99,2320.73,4997.57
03-10-2021,41945.44,51.99,2320.73,4997.57
04-10-2021,42106.98,52.17,2289.16,5076.45
05-10-2021,42187.63,52.38,2299.27,5144.28
06-10-2021,42203.78,52.2,2339.25,5130.69
07-10-2021,42252.68,52.63,2364.89,5229.71
08-10-2021,42253.75,52.78,2469.83,5195.2
09-10-2021,42253.75,52.78,2469.83,5195.2
10-10-2021,42253.75,52.78,2469.83,5195.2
11-10-2021,42481.25,53.03,2433,5172.5
12-10-2021,42625.56,52.75,2447.76,5169.85
13-10-2021,43530.62,54.35,2480.98,5286.39
14-10-2021,43500.83,54.94,2543.42,5412.26
15-10-2021,42609.73,54.42,2547.86,5348.14
16-10-2021,42609.73,54.42,2547.86,5348.14
17-10-2021,42609.73,54.42,2547.86,5348.14
18-10-2021,42558.04,54.22,2498.07,5379.17
19-10-2021,42806.84,55.84,2526.76,5442.28
20-10-2021,43088.97,57.07,2536.41,5357.06
21-10-2021,42840.88,56.19,2519.9,5299.48
22-10-2021,43217.27,56.88,2527.81,5329.42
23-10-2021,43217.27,56.88,2527.81,5329.42
24-10-2021,43217.27,56.88,2527.81,5329.42
25-10-2021,43544.49,57.32,2561.07,5400.8
26-10-2021,43279.26,56.25,2491.93,5281.07
27-10-2021,43288.62,56.34,2452.03,5210.02
28-10-2021,43471.02,56.3,2467.68,5212.97
29-10-2021,42877.3,55.71,2451.92,5147.29
30-10-2021,42877.3,55.71,2451.92,5147.29
31-10-2021,42877.3,55.71,2451.92,5147.29
01-11-2021,43243.94,56.08,2568.72,5346.88
02-11-2021,43033.18,54.7,2497.74,5346.85
03-11-2021,42362.46,53.97,2453.21,5489.09
04-11-2021,42909.27,55.35,2460.64,5476.47
05-11-2021,43494.15,55.95,2477.61,5547.38
06-11-2021,43494.15,55.95,2477.61,5547.38
07-11-2021,43494.15,55.95,2477.61,5547.38
08-11-2021,43588.93,56.62,2525.79,5517.34
09-11-2021,43495.31,55.9,2519.6,5463.81
10-11-2021,44061.07,57.14,2565.54,5421.44
11-11-2021,44570.93,58.55,2615.36,5603.43
12-11-2021,44633.64,58.59,2600.02,5551.86
13-11-2021,44633.64,58.59,2600.02,5551.86
14-11-2021,44633.64,58.59,2600.02,5551.86
15-11-2021,44601.37,58.05,2619.05,5507.11
16-11-2021,44359.28,57.75,2567.84,5550.87
17-11-2021,44758.71,58.28,2555.96,5508.7
18-11-2021,44431.49,57.51,2518.82,5615.77
19-11-2021,44146.69,57.17,2467.27,5573.71
